scope,file,method,boundaries,class,ioi_count,ioi_proportion_among_on_iois,on_duration_sec,on_duration_proportion,representative_time_weighted_median_cc64
per_file,6-33.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,1359,0.5457831325301205,164.37082921875015,0.6312428839585182,127.0
per_file,6-34.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,715,0.28714859437751006,59.345560312500616,0.22790821716876608,73.0
per_file,6-34.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,416,0.1670682730923695,36.6759782812499,0.1408488988727157,95.0
per_file,6-34.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,1359,0.5457831325301205,164.37082921875015,0.6312428839585182,127.0
per_file,7-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,518,0.3077837195484254,44.288330887499555,0.2812938949168396,74.0
per_file,7-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,354,0.2103386809269162,34.24883058958332,0.21752878827976105,93.0
per_file,7-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,811,0.48187759952465836,78.90788687916655,0.5011773168033994,127.0
per_file,7-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,1134,0.7311411992263056,97.81106671875021,0.7250148485448437,72.0
per_file,7-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,235,0.15151515151515152,21.713386406250123,0.16094832706394852,93.0
per_file,7-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,182,0.11734364925854288,15.384599999999775,0.11403682439120791,127.0
per_file,7-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,816,0.4708597807270629,60.981509531250175,0.4386750309819117,73.0
per_file,7-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,320,0.18465089440276977,27.152750625000053,0.19532533407625913,91.0
per_file,7-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,597,0.3444893248701673,50.878688437499754,0.3659996349418291,127.0
per_file,7-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,509,0.2363045496750232,29.600260416666845,0.18988473103909212,71.0
per_file,7-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,159,0.07381615598885793,9.921874999999787,0.0636485131974593,92.0
per_file,7-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,1486,0.6898792943361188,116.36328125000024,0.7464667557634487,127.0
per_file,7-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,310,0.1964512040557668,20.96458333333455,0.16163903880751299,71.0
per_file,7-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,134,0.08491761723700887,9.865624999999353,0.07606495759444333,93.0
per_file,7-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,1134,0.7186311787072244,98.8697916666668,0.7622960035980437,127.0
per_file,7-5.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,595,0.3543776057176891,40.04791666666684,0.31684000593364414,70.0
per_file,7-5.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,179,0.10661107802263252,13.292708333333007,0.10516556509699619,92.0
per_file,7-5.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,905,0.5390113162596784,73.05729166666657,0.5779944289693597,127.0
per_file,7-6.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,705,0.5745721271393643,50.61293015624997,0.5646622366578273,71.0
per_file,7-6.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,207,0.1687041564792176,14.404365937499541,0.1607020471408516,91.0
per_file,7-6.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,315,0.2567237163814181,24.616695468750322,0.2746357162013212,127.0
per_file,7-7.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,705,0.5745721271393643,50.61293015624997,0.5646622366578273,71.0
per_file,7-7.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,207,0.1687041564792176,14.404365937499541,0.1607020471408516,91.0
per_file,7-7.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,315,0.2567237163814181,24.616695468750322,0.2746357162013212,127.0
per_file,7-8.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,894,0.5908790482485129,56.22812500000033,0.5079133576724771,71.0
per_file,7-8.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,222,0.14672835426305353,17.788541666666525,0.16068538522337894,93.0
per_file,7-8.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,397,0.2623925974884336,36.6875000000001,0.331401257104144,127.0
per_file,7-9.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,512,0.25346534653465347,28.29991828124977,0.19403545397941513,73.0
per_file,7-9.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,358,0.17722772277227722,25.739824687500235,0.17648243782734707,95.0
per_file,7-9.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,1150,0.5693069306930693,91.80947015624959,0.6294821081932377,127.0
per_file,7-10.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,512,0.25346534653465347,28.29991828124977,0.19403545397941513,73.0
per_file,7-10.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,358,0.17722772277227722,25.739824687500235,0.17648243782734707,95.0
per_file,7-10.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,1150,0.5693069306930693,91.80947015624959,0.6294821081932377,127.0
per_file,8-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,591,0.5055603079555175,56.114583333333215,0.4220629137775685,73.0
per_file,8-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,228,0.19503849443969204,28.192708333333286,0.21204998628902721,93.0
per_file,8-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,350,0.2994011976047904,48.645833333333314,0.3658870999334042,127.0
per_file,8-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,591,0.5055603079555175,56.114583333333215,0.4220629137775685,73.0
per_file,8-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,228,0.19503849443969204,28.192708333333286,0.21204998628902721,93.0
per_file,8-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,350,0.2994011976047904,48.645833333333314,0.3658870999334042,127.0
per_file,8-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,591,0.5055603079555175,56.114583333333215,0.4220629137775685,73.0
per_file,8-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,228,0.19503849443969204,28.192708333333286,0.21204998628902721,93.0
per_file,8-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,350,0.2994011976047904,48.645833333333314,0.3658870999334042,127.0
per_file,8-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,591,0.5055603079555175,56.114583333333215,0.4220629137775685,73.0
per_file,8-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,228,0.19503849443969204,28.192708333333286,0.21204998628902721,93.0
per_file,8-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,350,0.2994011976047904,48.645833333333314,0.3658870999334042,127.0
per_file,8-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,591,0.5055603079555175,56.114583333333215,0.4220629137775685,73.0
per_file,8-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,228,0.19503849443969204,28.192708333333286,0.21204998628902721,93.0
per_file,8-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,350,0.2994011976047904,48.645833333333314,0.3658870999334042,127.0
per_file,8-5.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,245,0.29589371980676327,21.340625000000145,0.21028051772096154,69.0
per_file,8-5.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,65,0.0785024154589372,9.160416666666666,0.09026245291346333,92.0
per_file,8-5.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,518,0.6256038647342995,70.98541666666662,0.6994570293655752,127.0
per_file,8-6.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,245,0.29589371980676327,21.340625000000145,0.21028051772096154,69.0
per_file,8-6.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,65,0.0785024154589372,9.160416666666666,0.09026245291346333,92.0
per_file,8-6.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,518,0.6256038647342995,70.98541666666662,0.6994570293655752,127.0
per_file,8-7.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,245,0.29589371980676327,21.340625000000145,0.21028051772096154,69.0
per_file,8-7.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,65,0.0785024154589372,9.160416666666666,0.09026245291346333,92.0
per_file,8-7.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,518,0.6256038647342995,70.98541666666662,0.6994570293655752,127.0
per_file,8-8.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,245,0.29589371980676327,21.340625000000145,0.21028051772096154,69.0
per_file,8-8.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,65,0.0785024154589372,9.160416666666666,0.09026245291346333,92.0
per_file,8-8.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,518,0.6256038647342995,70.98541666666662,0.6994570293655752,127.0
per_file,8-9.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,245,0.29589371980676327,21.340625000000145,0.21028051772096154,69.0
per_file,8-9.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,65,0.0785024154589372,9.160416666666666,0.09026245291346333,92.0
per_file,8-9.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,518,0.6256038647342995,70.98541666666662,0.6994570293655752,127.0
per_file,8-10.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,535,0.7210242587601078,48.72991921874987,0.6647053465707254,72.0
per_file,8-10.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,113,0.1522911051212938,13.824772499999945,0.18857819473540358,90.0
per_file,8-10.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,94,0.12668463611859837,10.755865312500044,0.146716458693871,127.0
per_file,8-11.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,535,0.7210242587601078,48.72991921874987,0.6647053465707254,72.0
per_file,8-11.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,113,0.1522911051212938,13.824772499999945,0.18857819473540358,90.0
per_file,8-11.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,94,0.12668463611859837,10.755865312500044,0.146716458693871,127.0
per_file,8-12.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,535,0.7210242587601078,48.72991921874987,0.6647053465707254,72.0
per_file,8-12.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,113,0.1522911051212938,13.824772499999945,0.18857819473540358,90.0
per_file,8-12.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,94,0.12668463611859837,10.755865312500044,0.146716458693871,127.0
per_file,8-13.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,535,0.7210242587601078,48.72991921874987,0.6647053465707254,72.0
per_file,8-13.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,113,0.1522911051212938,13.824772499999945,0.18857819473540358,90.0
per_file,8-13.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,94,0.12668463611859837,10.755865312500044,0.146716458693871,127.0
per_file,8-14.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,535,0.7210242587601078,48.72991921874987,0.6647053465707254,72.0
per_file,8-14.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,113,0.1522911051212938,13.824772499999945,0.18857819473540358,90.0
per_file,8-14.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,94,0.12668463611859837,10.755865312500044,0.146716458693871,127.0
per_file,9-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,188,0.19282051282051282,11.662760416666817,0.16383157740708443,71.0
per_file,9-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,108,0.11076923076923077,5.661458333332992,0.07952882645595075,94.0
per_file,9-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,679,0.6964102564102564,53.86328125000016,0.7566395961369649,127.0
per_file,9-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,339,0.5678391959798995,21.424082097916674,0.4533185640654674,72.0
per_file,9-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,108,0.18090452261306533,8.737153712499868,0.18487204991409442,93.0
per_file,9-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,150,0.25125628140703515,17.099308531250106,0.3618093860204383,127.0
per_file,9-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,339,0.5678391959798995,21.424082097916674,0.4533185640654674,72.0
per_file,9-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,108,0.18090452261306533,8.737153712499868,0.18487204991409442,93.0
per_file,9-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,150,0.25125628140703515,17.099308531250106,0.3618093860204383,127.0
per_file,9-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,799,0.930151338766007,56.71093750000016,0.8273307499430124,70.0
per_file,9-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,35,0.04074505238649592,7.746093750000015,0.11300433097788896,92.0
per_file,9-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,25,0.02910360884749709,4.089843750000103,0.059664919079098586,115.0
per_file,9-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,453,0.40958408679927666,30.558593749999822,0.36322411898534285,73.0
per_file,9-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,191,0.17269439421338156,13.57161458333323,0.1613142865986715,94.0
per_file,9-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,462,0.4177215189873418,40.00130208333328,0.4754615944159857,127.0
per_file,9-5.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,453,0.40958408679927666,30.558593749999822,0.36322411898534285,73.0
per_file,9-5.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,191,0.17269439421338156,13.57161458333323,0.1613142865986715,94.0
per_file,9-5.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,462,0.4177215189873418,40.00130208333328,0.4754615944159857,127.0
per_file,9-6.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,289,0.6407982261640798,26.33945015624998,0.5408748114630479,71.0
per_file,9-6.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,93,0.20620842572062084,9.17867671874994,0.18848210612916427,94.0
per_file,9-6.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,69,0.15299334811529933,13.179741093749941,0.27064308240778784,127.0
per_file,9-7.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,107,0.2884097035040431,7.26814095208332,0.22597575153628938,73.0
per_file,9-7.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,48,0.1293800539083558,4.019218912499959,0.12496263079222601,94.0
per_file,9-7.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,216,0.5822102425876011,20.876006791666697,0.6490616176714845,127.0
per_file,9-8.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,107,0.2884097035040431,7.26814095208332,0.22597575153628938,73.0
per_file,9-8.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,48,0.1293800539083558,4.019218912499959,0.12496263079222601,94.0
per_file,9-8.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,216,0.5822102425876011,20.876006791666697,0.6490616176714845,127.0
per_file,9-9.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,264,0.26506024096385544,15.454427083333776,0.20771061565924037,71.0
per_file,9-9.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,119,0.11947791164658635,6.908854166666544,0.09285639284589084,93.0
per_file,9-9.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,613,0.6154618473895582,52.04036458333318,0.6994329914948688,127.0
per_file,9-10.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,782,0.5445682451253482,53.53124999999965,0.47221303341051657,71.0
per_file,9-10.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,255,0.1775766016713092,23.20104166666697,0.20466240305803934,92.0
per_file,9-10.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,399,0.27785515320334264,36.63020833333331,0.3231245635314441,127.0
per_file,9-11.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,782,0.5445682451253482,53.53124999999965,0.47221303341051657,71.0
per_file,9-11.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,255,0.1775766016713092,23.20104166666697,0.20466240305803934,92.0
per_file,9-11.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,399,0.27785515320334264,36.63020833333331,0.3231245635314441,127.0
per_file,9-12.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,387,0.640728476821192,23.928125000000517,0.5123681216960785,69.0
per_file,9-12.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,66,0.10927152317880795,4.440624999999909,0.09508620881939361,91.0
per_file,9-12.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,151,0.25,18.33229166666667,0.39254566948452796,127.0
per_file,9-13.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,387,0.640728476821192,23.928125000000517,0.5123681216960785,69.0
per_file,9-13.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,66,0.10927152317880795,4.440624999999909,0.09508620881939361,91.0
per_file,9-13.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,151,0.25,18.33229166666667,0.39254566948452796,127.0
per_file,10-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,148,0.519298245614035,13.091600156249935,0.47772904483430656,70.0
per_file,10-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,59,0.20701754385964913,6.7414462500000285,0.2460038986354791,93.0
per_file,10-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,78,0.2736842105263158,7.570772343749984,0.2762670565302144,127.0
per_file,10-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,125,0.29904306220095694,5.69442764583334,0.2100906582577849,72.0
per_file,10-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,88,0.21052631578947367,5.568359641666651,0.20543949546708642,95.0
per_file,10-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,205,0.4904306220095694,15.84183360833336,0.5844698462751288,127.0
per_file,11-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,783,0.6596461668070767,34.029079218750084,0.6267926106314428,73.0
per_file,11-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,279,0.2350463352990733,12.710991562499945,0.2341278626423622,90.0
per_file,11-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,125,0.10530749789385004,7.550740312500016,0.13907952672619506,127.0
per_file,11-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,333,0.2479523454951601,11.89421887500002,0.2206302021403096,74.0
per_file,11-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,292,0.21742367833209233,10.638878249999927,0.19734443123265824,96.0
per_file,11-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,718,0.5346239761727476,31.377105375000035,0.5820253666270322,127.0
per_file,11-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,310,0.23628048780487804,12.800175914583384,0.22393136833448665,76.0
per_file,11-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,428,0.32621951219512196,19.20186643124997,0.33592508831280415,94.0
per_file,11-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,574,0.4375,25.159113814583353,0.4401435433527092,124.0
per_file,11-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,309,0.24919354838709679,13.863501093750036,0.24910015837212704,74.0
per_file,11-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,593,0.4782258064516129,25.347196874999987,0.4554398425877041,97.0
per_file,11-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,338,0.2725806451612903,16.443626718750004,0.29545999904016884,127.0
per_file,12-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,633,0.2053861129136924,46.07767828125015,0.15489840446068653,73.0
per_file,12-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,481,0.15606748864373785,36.14846812500022,0.12151957835382068,95.0
per_file,12-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,1968,0.6385463984425698,215.24417578124988,0.7235820171854928,127.0
per_file,12-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,633,0.2053861129136924,46.07767828125015,0.15489840446068653,73.0
per_file,12-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,481,0.15606748864373785,36.14846812500022,0.12151957835382068,95.0
per_file,12-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,1968,0.6385463984425698,215.24417578124988,0.7235820171854928,127.0
per_file,12-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,633,0.2053861129136924,46.07767828125015,0.15489840446068653,73.0
per_file,12-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,481,0.15606748864373785,36.14846812500022,0.12151957835382068,95.0
per_file,12-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,1968,0.6385463984425698,215.24417578124988,0.7235820171854928,127.0
per_file,12-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,633,0.2053861129136924,46.07767828125015,0.15489840446068653,73.0
per_file,12-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,481,0.15606748864373785,36.14846812500022,0.12151957835382068,95.0
per_file,12-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,1968,0.6385463984425698,215.24417578124988,0.7235820171854928,127.0
per_file,12-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,633,0.2053861129136924,46.07767828125015,0.15489840446068653,73.0
per_file,12-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,481,0.15606748864373785,36.14846812500022,0.12151957835382068,95.0
per_file,12-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,1968,0.6385463984425698,215.24417578124988,0.7235820171854928,127.0
per_file,13-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,622,0.18028985507246376,23.65625000000005,0.13109360117759142,69.0
per_file,13-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,150,0.043478260869565216,6.066406250000034,0.03361762923196833,92.0
per_file,13-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,2678,0.776231884057971,150.7304687499999,0.8352887695904402,127.0
